sym,minute,avgMid,avgSpread,avgSpreadBps,quoteCount
MSFT,02:10,410.2404,0.03557926,0.8672825,3405
MSFT,02:15,410.2414,0.03501411,0.8535201,3501
MSFT,02:20,410.2539,0.0348336,0.8490768,3402
MSFT,02:25,410.2185,0.03517786,0.857546,3474
MSFT,02:30,410.231,0.03509584,0.855507,3578
MSFT,02:35,410.2811,0.03467133,0.8450628,3482
MSFT,02:40,410.2178,0.03486102,0.8498383,3545
MSFT,02:45,410.2349,0.03543726,0.8638513,3436
MSFT,02:50,410.2519,0.03517169,0.8573203,3377
MSFT,02:55,410.2471,0.03488196,0.8502819,3502
MSFT,03:00,410.2218,0.03491231,0.8510989,3429
MSFT,03:05,410.2756,0.03477453,0.8476313,3492
MSFT,03:10,410.2241,0.03511833,0.8560837,3517
MSFT,03:15,410.2605,0.03469787,0.8457481,3482
MSFT,03:20,410.2626,0.03498228,0.8526999,3377
MSFT,03:25,410.2195,0.03512599,0.8562861,3477
MSFT,03:30,410.2612,0.03503529,0.8539647,3503
MSFT,03:35,410.2559,0.03502512,0.8537576,3440
MSFT,03:40,410.2558,0.03449024,0.840689,3433
MSFT,03:45,410.2532,0.03504023,0.8541475,3435
MSFT,03:50,410.2169,0.03503508,0.8540442,3570
MSFT,03:55,410.2824,0.03544922,0.8640151,3518
MSFT,04:00,410.2388,0.03464368,0.8444979,3377
MSFT,04:05,410.2647,0.03527048,0.8597008,3438
MSFT,04:10,410.2414,0.03510473,0.855717,3405
MSFT,04:15,410.2381,0.03472074,0.8463757,3529
MSFT,04:20,410.2577,0.03499265,0.8529514,3484
MSFT,04:25,410.2566,0.03496864,0.8523638,3408
MSFT,04:30,410.2094,0.03498364,0.8528463,3339
MSFT,04:35,410.274,0.03528403,0.8600359,3467
MSFT,04:40,410.2794,0.03492813,0.8513484,3421
MSFT,04:45,410.2458,0.03476671,0.8474864,3497
MSFT,04:50,410.2446,0.03481411,0.8486373,3513
MSFT,04:55,410.2581,0.03509075,0.8553631,3480
MSFT,05:00,410.2297,0.0348765,0.8501924,3380
MSFT,05:05,410.2603,0.03518919,0.8577236,3582
MSFT,05:10,410.2779,0.03545665,0.8642137,3558
MSFT,05:15,410.2307,0.03516479,0.8571907,3402
MSFT,05:20,410.246,0.03517538,0.8574555,3533
MSFT,05:25,410.2454,0.03480947,0.8485413,3400
MSFT,05:30,410.2701,0.03505906,0.8545738,3482
MSFT,05:35,410.2525,0.03465011,0.8445963,3488
MSFT,05:40,410.2428,0.03478478,0.8479299,3412
MSFT,05:45,410.2312,0.03489066,0.8505204,3416
MSFT,05:50,410.2359,0.03535093,0.8617273,3434
MSFT,05:55,410.238,0.03510562,0.855747,3414
MSFT,06:00,410.2475,0.03512297,0.8561409,3472
MSFT,06:05,410.2154,0.03486159,0.8498572,3419
MSFT,06:10,410.2631,0.03483417,0.8490513,3485
MSFT,06:15,410.2653,0.03509971,0.8555632,3486
MSFT,06:20,410.2635,0.03493392,0.8515327,3477
MSFT,06:25,410.2043,0.03476168,0.8474235,3345
MSFT,06:30,410.2539,0.03540109,0.862907,3426
MSFT,06:35,410.2628,0.03502178,0.853676,3355
MSFT,06:40,410.2163,0.03519355,0.8579191,3468
MSFT,06:45,410.2687,0.03498848,0.8528255,3553
MSFT,06:50,410.2446,0.03511915,0.8560882,3450
MSFT,06:55,410.2431,0.03500053,0.8531477,3572
MSFT,07:00,410.242,0.03518231,0.8575879,3536
MSFT,07:05,410.2883,0.03521055,0.8581751,3579
MSFT,07:10,410.2424,0.03498076,0.8526835,3535
MSFT,07:15,410.2821,0.03539847,0.8627924,3523
MSFT,07:20,410.285,0.03449069,0.8406524,3425
MSFT,07:25,410.2791,0.03480611,0.8483643,3415
MSFT,07:30,410.2375,0.03514801,0.8567586,3643
MSFT,07:35,410.2208,0.03503016,0.8539472,3437
MSFT,07:40,410.2234,0.0348476,0.8494866,3475
MSFT,07:45,410.2865,0.03488531,0.8502469,3436
MSFT,07:50,410.2232,0.03478637,0.8479597,3418
MSFT,07:55,410.2663,0.03492479,0.8512742,3408
MSFT,08:00,410.2357,0.03519631,0.857955,3581
MSFT,08:05,410.2747,0.03513525,0.8563849,3553
MSFT,08:10,410.2458,0.03466162,0.844919,3523
MSFT,08:15,410.2498,0.03504378,0.8541914,3405
MSFT,08:20,410.2821,0.03519825,0.8579185,3455
MSFT,08:25,410.2378,0.03487875,0.8502247,3580
MSFT,08:30,410.2303,0.03530837,0.8606904,3414
MSFT,08:35,410.2132,0.03495444,0.8521395,3452
MSFT,08:40,410.2228,0.03429514,0.8360013,3394
MSFT,08:45,410.2654,0.03525774,0.8593993,3552
MSFT,08:50,410.2337,0.0351102,0.855858,3480
MSFT,08:55,410.2398,0.03490267,0.8508031,3515
MSFT,09:00,410.238,0.03481331,0.8486372,3543
MSFT,09:05,410.2725,0.03506085,0.8545822,3537
MSFT,09:10,410.2616,0.03494814,0.8518383,3525
MSFT,09:15,410.2422,0.03507918,0.8551055,3472
MSFT,09:20,410.2844,0.03509884,0.8554801,3473
MSFT,09:25,410.2486,0.03545934,0.8642999,3496
MSFT,09:30,410.2415,0.03511515,0.8559489,3572
MSFT,09:35,410.2776,0.03494402,0.8517046,3396
MSFT,09:40,410.2566,0.03487087,0.8499879,3423
MSFT,09:45,410.2735,0.03548229,0.8648349,3492
MSFT,09:50,410.2444,0.03482105,0.8487802,3442
MSFT,09:55,410.2739,0.03538392,0.8624455,3492
MSFT,10:00,410.2475,0.03508492,0.8552151,3408
MSFT,10:05,410.2642,0.0349713,0.852439,3498
MSFT,10:10,410.2428,0.0346349,0.844255,3575
MSFT,10:15,410.243,0.03473774,0.846772,3537
MSFT,10:20,410.224,0.03501103,0.8534498,3491
MSFT,10:25,410.1869,0.03497257,0.8526209,3482
MSFT,10:30,410.2321,0.03510069,0.8556406,3482
MSFT,10:35,410.2785,0.03515184,0.8567714,3522
MSFT,10:40,410.2197,0.03472399,0.8465022,3406
MSFT,10:45,410.2495,0.03502833,0.8538037,3344
MSFT,10:50,410.2322,0.03489396,0.8506151,3472
MSFT,10:55,410.2534,0.03512358,0.8561551,3425
MSFT,11:00,410.2415,0.03529864,0.8604462,3498
MSFT,11:05,410.2508,0.03494954,0.851952,3472
MSFT,11:10,410.2517,0.03504664,0.8542537,3332
MSFT,11:15,410.2323,0.03477121,0.8476372,3395
MSFT,11:20,410.2682,0.03520643,0.8581604,3465
MSFT,11:25,410.2507,0.03479822,0.8482052,3497
MSFT,11:30,410.2477,0.03510262,0.8556656,3377
MSFT,11:35,410.2145,0.03500994,0.8534714,3479
MSFT,11:40,410.2513,0.03512274,0.8561749,3527
MSFT,11:45,410.2484,0.03509958,0.8555854,3480
MSFT,11:50,410.2704,0.03490485,0.8507639,3486
MSFT,11:55,410.2454,0.03506186,0.8546892,3404
MSFT,12:00,410.229,0.03492154,0.8512795,3439
MSFT,12:05,410.2644,0.03455673,0.8422926,3446
MSFT,12:10,410.2389,0.03565688,0.8691534,3508
MSFT,12:15,410.2599,0.03480365,0.8483341,3457
MSFT,12:20,410.2359,0.03538549,0.8625866,3396
MSFT,12:25,410.2426,0.03552351,0.8659416,3575
MSFT,12:30,410.2551,0.03524485,0.8591197,3503
MSFT,12:35,410.2582,0.03496993,0.8523666,3537
MSFT,12:40,410.2359,0.03469053,0.845608,3458
MSFT,12:45,410.2485,0.03508496,0.8552338,3532
MSFT,12:50,410.2488,0.03541307,0.863162,3404
MSFT,12:55,410.2771,0.03492698,0.8513036,3506
MSFT,13:00,410.2498,0.03486422,0.8498347,3479
MSFT,13:05,410.269,0.03527728,0.8598562,3397
MSFT,13:10,410.2043,0.03487696,0.8502536,3399
MSFT,13:15,410.2929,0.03484772,0.8493574,3502
MSFT,13:20,410.2479,0.0352851,0.8601005,3587
MSFT,13:25,410.2484,0.03500506,0.8532964,3480
MSFT,13:30,410.2727,0.0347207,0.8463101,3467
MSFT,13:35,410.2662,0.03513617,0.8564389,3474
MSFT,13:40,410.2502,0.03481563,0.848667,3426
MSFT,13:45,410.3054,0.03505347,0.8543294,3460
MSFT,13:50,410.2708,0.0348318,0.849006,3515
MSFT,13:55,410.1989,0.03487696,0.850265,3375
MSFT,14:00,410.2706,0.03530208,0.8604389,3548
MSFT,14:05,410.2297,0.03495929,0.8522212,3424
MSFT,14:10,410.2307,0.03501838,0.8536721,3484
MSFT,14:15,410.2582,0.03494109,0.8516782,3406
MSFT,14:20,410.2722,0.03473847,0.8467155,3542
MSFT,14:25,410.2567,0.03483035,0.8489866,3475
MSFT,14:30,410.2537,0.0358124,0.8729203,3380
MSFT,14:35,410.2601,0.03495893,0.8520874,3504
MSFT,14:40,410.2545,0.03481684,0.8486792,3464
MSFT,14:45,410.3025,0.03552172,0.865763,3515
MSFT,14:50,410.2387,0.03482985,0.8489818,3431
MSFT,14:55,410.2591,0.03468334,0.8453758,3457
MSFT,15:00,410.2463,0.03503262,0.8539254,3554
MSFT,15:05,410.2732,0.03508578,0.8551921,3492
MSFT,15:10,410.2571,0.03494742,0.8517967,3499
MSFT,15:15,410.2267,0.03521246,0.8583679,3571
MSFT,15:20,410.2666,0.03522431,0.8585867,3446
MSFT,15:25,410.2286,0.03508539,0.855304,3434
MSFT,15:30,410.2435,0.03525304,0.8593248,3482
MSFT,15:35,410.2647,0.03490852,0.8508636,3610
MSFT,15:40,410.2344,0.03472835,0.8465438,3503
MSFT,15:45,410.2654,0.03457343,0.8427459,3520
MSFT,15:50,410.2447,0.03432805,0.8367561,3407
MSFT,15:55,410.2613,0.03525711,0.8594105,3433
MSFT,16:00,410.2633,0.03474834,0.8469735,3596
MSFT,16:05,410.2356,0.03525739,0.8594477,3435
MSFT,16:10,410.2563,0.03503361,0.8539555,3433
MSFT,16:15,410.2416,0.0350844,0.8552267,3427
MSFT,16:20,410.2983,0.03485262,0.8494647,3450
MSFT,16:25,410.2742,0.03528426,0.8600256,3525
MSFT,16:30,410.2634,0.03501484,0.8535058,3479
MSFT,16:35,410.2387,0.03515228,0.8568908,3438
MSFT,16:40,410.2516,0.0352738,0.8598084,3449
MSFT,16:45,410.2354,0.0345932,0.8432735,3575
MSFT,16:50,410.2596,0.03506674,0.8547655,3448
MSFT,16:55,410.231,0.03466803,0.8450721,3556
MSFT,17:00,410.2337,0.03502077,0.8536858,3453
MSFT,17:05,410.256,0.0349926,0.8529628,3500
MSFT,17:10,410.2213,0.03474394,0.8469666,3556
MSFT,17:15,410.2602,0.03510434,0.855704,3444
MSFT,17:20,410.2114,0.03447305,0.8403792,3526
MSFT,17:25,410.2454,0.03521299,0.8583266,3603
MSFT,17:30,410.215,0.03518208,0.8576526,3477
MSFT,17:35,410.2519,0.03468819,0.8455254,3471
MSFT,17:40,410.2573,0.03541051,0.8631336,3428
MSFT,17:45,410.2701,0.03511482,0.855888,3501
MSFT,17:50,410.2313,0.03473474,0.8467476,3505
MSFT,17:55,410.2566,0.03513103,0.8563025,3590
MSFT,18:00,410.2502,0.03533188,0.8612134,3470
MSFT,18:05,410.2511,0.03486843,0.8499418,3519
MSFT,18:10,410.2554,0.03502941,0.8538544,3429
MSFT,18:15,410.2611,0.03505355,0.854458,3483
MSFT,18:20,410.2795,0.03472262,0.8463536,3530
MSFT,18:25,410.2167,0.03501032,0.8534642,3544
MSFT,18:30,410.2501,0.03492106,0.8512284,3445
MSFT,18:35,410.2348,0.03455978,0.8424382,3532
MSFT,18:40,410.259,0.03510564,0.8557469,3514
MSFT,18:45,410.2294,0.03499034,0.8529565,3524
MSFT,18:50,410.2363,0.03520541,0.8581811,3464
MSFT,18:55,410.2342,0.0349827,0.8527274,3404
MSFT,19:00,410.2565,0.03463247,0.8441727,3419
MSFT,19:05,410.2799,0.03509713,0.8554315,3620
MSFT,19:10,410.2391,0.0352837,0.8601167,3515
MSFT,19:15,410.2287,0.03511954,0.8561088,3455
MSFT,19:20,410.2536,0.03533281,0.861223,3447
MSFT,19:25,410.2595,0.03531041,0.8607048,3541
MSFT,19:30,410.2559,0.03481648,0.8486682,3410
MSFT,19:35,410.274,0.0351331,0.8563476,3474
MSFT,19:40,410.2039,0.03462669,0.8441176,3469
MSFT,19:45,410.2653,0.0348607,0.8497296,3533
MSFT,19:50,410.2838,0.03512136,0.8560228,3488
MSFT,19:55,410.2278,0.03500787,0.8533843,3362
MSFT,20:00,410.2712,0.03518545,0.857663,3498
MSFT,20:05,410.2494,0.03509113,0.8553653,3457
MSFT,20:10,410.2226,0.03493594,0.8516226,3466
MSFT,20:15,410.2476,0.03536935,0.8621546,3426
MSFT,20:20,410.2261,0.03516841,0.8573007,3533
MSFT,20:25,410.2441,0.03511091,0.8558774,3498
MSFT,20:30,410.2499,0.03476277,0.8473551,3485
MSFT,20:35,410.2376,0.03451816,0.8414129,3447
MSFT,20:40,410.2572,0.03537714,0.8623265,3516
MSFT,20:45,410.2682,0.03512316,0.8561077,3451
MSFT,20:50,410.2794,0.035126,0.8561359,3512
MSFT,20:55,410.2426,0.03520725,0.8581853,3551
MSFT,21:00,410.243,0.03541287,0.86323,3506
MSFT,21:05,410.2365,0.0347901,0.8480233,3543
MSFT,21:10,410.2614,0.0347073,0.8460038,3470
MSFT,21:15,410.2533,0.03539626,0.8627848,3527
MSFT,21:20,410.2484,0.03482663,0.8489331,3452
MSFT,21:25,410.249,0.03523072,0.858749,3395
MSFT,21:30,410.2438,0.03528459,0.8600942,3522
MSFT,21:35,410.2803,0.03537954,0.8623308,3520
MSFT,21:40,410.2856,0.03505221,0.8543389,3429
MSFT,21:45,410.2409,0.03522429,0.8586366,3468
MSFT,21:50,410.2632,0.03576468,0.8717744,3567
MSFT,21:55,410.2509,0.03472378,0.8464361,3352
MSFT,22:00,410.2643,0.0353526,0.8617105,3454
MSFT,22:05,410.2685,0.03488049,0.8501831,3592
MSFT,22:10,410.219,0.03523269,0.8588698,3566
MSFT,22:15,410.2673,0.03494238,0.8516998,3486
MSFT,22:20,410.234,0.03474934,0.8470522,3435
MSFT,22:25,410.2187,0.03475686,0.8472722,3483
MSFT,22:30,410.2337,0.03453777,0.8419054,3423
MSFT,22:35,410.2495,0.03483439,0.8491221,3507
MSFT,22:40,410.2651,0.03499394,0.8529706,3547
MSFT,22:45,410.245,0.03505058,0.8543969,3499
MSFT,22:50,410.2543,0.03531949,0.8609736,3500
MSFT,22:55,410.2615,0.03479979,0.8482444,3545
MSFT,23:00,410.2629,0.03456774,0.8425749,3485
MSFT,23:05,410.248,0.0350132,0.8534579,3390
MSFT,23:10,410.2446,0.03490721,0.8509157,3371
MSFT,23:15,410.236,0.03484226,0.8493283,3468
MSFT,23:20,410.267,0.0346908,0.8455441,3469
MSFT,23:25,410.2458,0.03519224,0.8578405,3493
MSFT,23:30,410.2716,0.03495138,0.8519061,3495
MSFT,23:35,410.2513,0.03550545,0.8654702,3418
MSFT,23:40,410.2578,0.03508446,0.8551845,3430
MSFT,23:45,410.2156,0.03508872,0.8553851,3512
MSFT,23:50,410.2333,0.03483968,0.8492902,3421
MSFT,23:55,410.2796,0.03484545,0.8493042,3598
NVDA,00:00,875.5829,0.03518697,0.4018687,3465
NVDA,00:05,875.5813,0.03495377,0.3992102,3552
NVDA,00:10,875.6266,0.0353573,0.4037902,3454
NVDA,00:15,875.7117,0.03489146,0.3984485,3522
NVDA,00:20,875.5649,0.03538487,0.4041414,3454
NVDA,00:25,875.6719,0.03460537,0.3951831,3426
NVDA,00:30,875.5741,0.03463959,0.3956294,3474
NVDA,00:35,875.6565,0.0350771,0.4005734,3410
NVDA,00:40,875.6268,0.03482631,0.3977314,3384
NVDA,00:45,875.6644,0.03492424,0.3988412,3583
NVDA,00:50,875.5955,0.03529374,0.4030822,3446
NVDA,00:55,875.5498,0.03507768,0.4006402,3392
NVDA,01:00,875.6786,0.03534097,0.4035864,3534
NVDA,01:05,875.647,0.03468686,0.3961333,3565
NVDA,01:10,875.6791,0.03490236,0.3985657,3463
NVDA,01:15,875.6179,0.03483783,0.3978786,3403
NVDA,01:20,875.5342,0.03447388,0.3937483,3475
NVDA,01:25,875.5929,0.035057,0.4003803,3467
NVDA,01:30,875.6312,0.03547245,0.4051114,3343
NVDA,01:35,875.6482,0.03505352,0.400305,3377
NVDA,01:40,875.6106,0.03458224,0.3949661,3464
NVDA,01:45,875.6084,0.03480643,0.3975257,3567
NVDA,01:50,875.5699,0.03510071,0.4009014,3353
NVDA,01:55,875.6584,0.03508673,0.4006845,3414
NVDA,02:00,875.629,0.03510442,0.4008947,3441
NVDA,02:05,875.747,0.03492297,0.3987808,3411
NVDA,02:10,875.5681,0.03498585,0.399584,3437
NVDA,02:15,875.5386,0.03544547,0.4048391,3579
NVDA,02:20,875.6492,0.03466425,0.3958807,3467
NVDA,02:25,875.6218,0.03536523,0.4038722,3507
NVDA,02:30,875.6671,0.03485789,0.3980834,3394
NVDA,02:35,875.5587,0.03555884,0.4061316,3524
NVDA,02:40,875.5835,0.03441693,0.3930877,3414
NVDA,02:45,875.5518,0.03500657,0.3998191,3439
NVDA,02:50,875.6137,0.03429787,0.3917148,3487
NVDA,02:55,875.6027,0.03478015,0.3972179,3507
NVDA,03:00,875.6038,0.03523587,0.4024408,3520
NVDA,03:05,875.6546,0.03486474,0.398165,3513
NVDA,03:10,875.6251,0.03500216,0.3997517,3409
NVDA,03:15,875.6152,0.03483633,0.3978562,3483
NVDA,03:20,875.6377,0.03488183,0.3983636,3456
NVDA,03:25,875.6541,0.03473478,0.3966862,3428
NVDA,03:30,875.5991,0.03452847,0.3943509,3472
NVDA,03:35,875.5668,0.03492947,0.398957,3475
NVDA,03:40,875.6077,0.03520166,0.4020306,3483
NVDA,03:45,875.608,0.03472296,0.3965596,3490
NVDA,03:50,875.6936,0.03530255,0.4031492,3385
NVDA,03:55,875.5859,0.03518498,0.4018494,3515
NVDA,04:00,875.6273,0.03470002,0.3962877,3467
NVDA,04:05,875.5456,0.03486214,0.3981718,3346
NVDA,04:10,875.7138,0.03494808,0.3990799,3433
NVDA,04:15,875.6198,0.03500846,0.3998019,3416
NVDA,04:20,875.5711,0.03500985,0.3998443,3446
NVDA,04:25,875.5397,0.03497848,0.3995202,3443
NVDA,04:30,875.5624,0.03484996,0.3980429,3406
NVDA,04:35,875.5674,0.03484988,0.3980297,3565
NVDA,04:40,875.6807,0.03506433,0.4004234,3425
NVDA,04:45,875.5836,0.03449934,0.3940065,3415
NVDA,04:50,875.5963,0.0350179,0.3999329,3465
NVDA,04:55,875.5408,0.03469728,0.3962891,3447
NVDA,05:00,875.641,0.03518712,0.4018657,3458
NVDA,05:05,875.6223,0.0345776,0.3948918,3536
NVDA,05:10,875.5833,0.0350142,0.3999062,3567
NVDA,05:15,875.5749,0.0348567,0.3981229,3429
NVDA,05:20,875.5884,0.03511531,0.401052,3501
NVDA,05:25,875.5289,0.03462797,0.3955196,3416
NVDA,05:30,875.6282,0.03483799,0.3978592,3477
NVDA,05:35,875.6183,0.0345815,0.3949413,3499
NVDA,05:40,875.5276,0.03477029,0.3971401,3339
NVDA,05:45,875.6799,0.03476838,0.397038,3532
NVDA,05:50,875.5895,0.03494259,0.399081,3529
NVDA,05:55,875.6633,0.03527219,0.4028079,3512
NVDA,06:00,875.6569,0.03494666,0.3991006,3442
NVDA,06:05,875.5139,0.03512147,0.4011719,3573
NVDA,06:10,875.5526,0.0351158,0.4010571,3541
NVDA,06:15,875.6146,0.03521216,0.4021486,3443
NVDA,06:20,875.5889,0.03492532,0.398872,3505
NVDA,06:25,875.6063,0.0354299,0.404645,3424
NVDA,06:30,875.6236,0.03515929,0.4015194,3408
NVDA,06:35,875.585,0.03471743,0.3965082,3476
NVDA,06:40,875.6176,0.0350105,0.3998532,3516
NVDA,06:45,875.5806,0.03480556,0.3975214,3429
NVDA,06:50,875.6497,0.0348553,0.3980556,3578
NVDA,06:55,875.6254,0.03468427,0.3961009,3489
NVDA,07:00,875.5876,0.03501459,0.3998977,3484
NVDA,07:05,875.681,0.03543625,0.4046716,3470
NVDA,07:10,875.6625,0.03494364,0.399059,3471
NVDA,07:15,875.5463,0.03480333,0.3975019,3419
NVDA,07:20,875.5939,0.03509114,0.4007587,3481
NVDA,07:25,875.6135,0.03473018,0.3966456,3471
NVDA,07:30,875.5493,0.03499829,0.3997286,3436
NVDA,07:35,875.635,0.03466437,0.395882,3459
NVDA,07:40,875.633,0.03450132,0.3940208,3478
NVDA,07:45,875.5887,0.03508196,0.4006644,3375
NVDA,07:50,875.6247,0.03499603,0.3996756,3507
NVDA,07:55,875.5826,0.03511736,0.4010696,3502
NVDA,08:00,875.6149,0.03494787,0.3991367,3447
NVDA,08:05,875.6583,0.03494661,0.3991049,3382
NVDA,08:10,875.5878,0.03496544,0.3993425,3448
NVDA,08:15,875.6179,0.03468178,0.3960853,3428
NVDA,08:20,875.6299,0.03468165,0.3960727,3439
NVDA,08:25,875.5377,0.03479415,0.3974037,3486
NVDA,08:30,875.5607,0.03526746,0.4027924,3528
NVDA,08:35,875.6164,0.03494169,0.3990501,3498
NVDA,08:40,875.5543,0.03477732,0.397202,3536
NVDA,08:45,875.6205,0.03503846,0.4001582,3452
NVDA,08:50,875.6184,0.03494579,0.3991134,3474
NVDA,08:55,875.5819,0.0351397,0.4013348,3424
NVDA,09:00,875.5466,0.03493814,0.3990534,3522
NVDA,09:05,875.5887,0.03478207,0.3972419,3438
NVDA,09:10,875.5688,0.03531292,0.4033121,3521
NVDA,09:15,875.5879,0.0345937,0.3950852,3450
NVDA,09:20,875.5468,0.03510873,0.4010003,3437
NVDA,09:25,875.5812,0.03512619,0.4011738,3542
NVDA,09:30,875.5818,0.03503492,0.4001323,3459
NVDA,09:35,875.6989,0.03497506,0.3994002,3568
NVDA,09:40,875.6269,0.03454972,0.3945696,3443
NVDA,09:45,875.5993,0.03483762,0.397882,3450
NVDA,09:50,875.6337,0.03486375,0.398149,3494
NVDA,09:55,875.6252,0.03476577,0.3970545,3449
NVDA,10:00,875.6329,0.03483002,0.3977729,3552
NVDA,10:05,875.5926,0.03483907,0.3978868,3478
NVDA,10:10,875.5922,0.03516058,0.4015629,3393
NVDA,10:15,875.6056,0.03469421,0.3962382,3471
NVDA,10:20,875.5276,0.03510827,0.4009963,3465
NVDA,10:25,875.5817,0.03526026,0.4027131,3466
NVDA,10:30,875.6746,0.03512675,0.401148,3539
NVDA,10:35,875.6384,0.03499866,0.3996902,3521
NVDA,10:40,875.6201,0.03464349,0.3956453,3509
NVDA,10:45,875.657,0.03490025,0.3985616,3477
NVDA,10:50,875.6005,0.03543659,0.4047013,3527
NVDA,10:55,875.562,0.03475596,0.3969634,3521
NVDA,11:00,875.5738,0.03486412,0.3981816,3508
NVDA,11:05,875.6014,0.03522031,0.4022356,3447
NVDA,11:10,875.6257,0.03504729,0.4002563,3338
NVDA,11:15,875.5459,0.03457665,0.3949126,3504
NVDA,11:20,875.5521,0.03488285,0.3983997,3463
NVDA,11:25,875.5938,0.03475706,0.3969636,3462
NVDA,11:30,875.595,0.03509435,0.4008023,3401
NVDA,11:35,875.621,0.03525166,0.4026091,3477
NVDA,11:40,875.6581,0.03509006,0.4007194,3428
NVDA,11:45,875.6292,0.03502327,0.3999875,3456
NVDA,11:50,875.502,0.03477234,0.3971697,3478
NVDA,11:55,875.6311,0.03503797,0.4001473,3431
NVDA,12:00,875.5812,0.03518494,0.4018497,3477
NVDA,12:05,875.5855,0.03481634,0.3976483,3479
NVDA,12:10,875.5965,0.03544591,0.4048174,3622
NVDA,12:15,875.6295,0.03497683,0.3994648,3446
NVDA,12:20,875.6135,0.03482457,0.3977156,3413
NVDA,12:25,875.5571,0.03474977,0.3968843,3443
NVDA,12:30,875.5661,0.03527102,0.4028355,3416
NVDA,12:35,875.6677,0.03477639,0.3971432,3346
NVDA,12:40,875.6835,0.03481728,0.3975942,3418
NVDA,12:45,875.63,0.03458237,0.3949527,3439
NVDA,12:50,875.6424,0.0350274,0.4000346,3534
NVDA,12:55,875.5974,0.03484176,0.397926,3470
NVDA,13:00,875.5946,0.03466301,0.3958776,3490
NVDA,13:05,875.5954,0.03454748,0.3945494,3568
NVDA,13:10,875.5777,0.03509364,0.4008081,3479
NVDA,13:15,875.6002,0.03510548,0.4009319,3407
NVDA,13:20,875.6184,0.0354632,0.4050171,3446
NVDA,13:25,875.5972,0.03494327,0.3990854,3501
NVDA,13:30,875.6184,0.0356644,0.407315,3464
NVDA,13:35,875.6081,0.03499494,0.3996594,3533
NVDA,13:40,875.5303,0.03511462,0.401075,3478
NVDA,13:45,875.6628,0.03489556,0.3985043,3520
NVDA,13:50,875.4817,0.03455497,0.3947056,3467
NVDA,13:55,875.6479,0.0349119,0.3987012,3361
NVDA,14:00,875.6188,0.03495899,0.399248,3424
NVDA,14:05,875.6706,0.0351334,0.4012156,3492
NVDA,14:10,875.5616,0.03483402,0.3978469,3528
NVDA,14:15,875.5973,0.03496951,0.3993702,3403
NVDA,14:20,875.6241,0.03500426,0.3997713,3531
NVDA,14:25,875.5963,0.0352945,0.4031053,3479
NVDA,14:30,875.5458,0.03497557,0.399466,3568
NVDA,14:35,875.6379,0.03486416,0.3981563,3491
NVDA,14:40,875.5693,0.03494034,0.3990556,3527
NVDA,14:45,875.6096,0.03521519,0.4021754,3490
NVDA,14:50,875.6502,0.03524761,0.4025243,3531
NVDA,14:55,875.5794,0.03486692,0.3982052,3473
NVDA,15:00,875.6401,0.03471595,0.3964654,3417
NVDA,15:05,875.5647,0.03494824,0.3991515,3363
NVDA,15:10,875.6442,0.03518945,0.4018617,3392
NVDA,15:15,875.5537,0.03477013,0.3971198,3542
NVDA,15:20,875.5506,0.0350985,0.4008749,3441
NVDA,15:25,875.5827,0.03500249,0.3997682,3494
NVDA,15:30,875.6273,0.03514771,0.4014047,3414
NVDA,15:35,875.6692,0.03555123,0.4059957,3465
NVDA,15:40,875.53,0.03527284,0.4028799,3465
NVDA,15:45,875.5885,0.0354026,0.4043331,3476
NVDA,15:50,875.6032,0.0346638,0.3958835,3551
NVDA,15:55,875.5637,0.03546167,0.405014,3481
NVDA,16:00,875.543,0.0350249,0.4000417,3463
NVDA,16:05,875.5596,0.0348598,0.3981359,3443
NVDA,16:10,875.6258,0.03492885,0.3989112,3502
NVDA,16:15,875.5804,0.03477477,0.3971603,3464
NVDA,16:20,875.5932,0.03522209,0.4022777,3543
NVDA,16:25,875.5263,0.0350915,0.4008207,3445
NVDA,16:30,875.5586,0.03496454,0.3993434,3418
NVDA,16:35,875.5665,0.0348444,0.3979636,3564
NVDA,16:40,875.672,0.03500806,0.3997907,3580
NVDA,16:45,875.5852,0.03487311,0.3983047,3545
NVDA,16:50,875.6138,0.03523799,0.4024404,3563
NVDA,16:55,875.4983,0.03478354,0.3972954,3483
NVDA,17:00,875.6267,0.03484174,0.3979106,3550
NVDA,17:05,875.6432,0.03451686,0.3941984,3407
NVDA,17:10,875.5756,0.03503432,0.4001361,3425
NVDA,17:15,875.6006,0.03513,0.4012161,3487
NVDA,17:20,875.6558,0.03492882,0.3988842,3653
NVDA,17:25,875.6194,0.03499846,0.3997011,3423
NVDA,17:30,875.6402,0.03500117,0.3997196,3378
NVDA,17:35,875.6443,0.03511264,0.4010029,3515
NVDA,17:40,875.5856,0.03492924,0.3989269,3496
NVDA,17:45,875.5842,0.03473257,0.396685,3526
NVDA,17:50,875.5515,0.03519415,0.4019739,3521
NVDA,17:55,875.6465,0.03530869,0.4032417,3526
NVDA,18:00,875.6059,0.03582305,0.4091149,3469
NVDA,18:05,875.5041,0.03463074,0.3955646,3483
NVDA,18:10,875.6198,0.0353305,0.4034698,3335
NVDA,18:15,875.5481,0.03539937,0.4043225,3434
NVDA,18:20,875.52,0.03503752,0.4001894,3498
NVDA,18:25,875.5647,0.03519956,0.4020293,3434
